Player,Pos,Age,Tm,G,MP,PER,ORB%,DRB%,TRB%,AST%,STL%,BLK%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,ANBA,RK,ANBARK,Year
Victor Oladipo,SG,28,TOT,33,1080,14.3,1.2,15.1,8.0,22.8,2.0,1.2,28.5,-0.6,1.0,0.4,0.017,-0.9,-0.8,-1.7,0.1,0,0,0,2021
Kelly Olynyk,C-PF,29,TOT,70,1997,16.4,4.8,22.5,13.6,16.0,1.9,2.1,19.7,2.5,2.6,5.1,0.121,0.3,0.9,1.2,1.6,0,0,0,2021
Jabari Parker,PF,25,TOT,13,165,14.7,6.7,21.8,14.2,9.9,0.3,2.8,18.5,0.2,0.1,0.3,0.089,-0.9,0.0,-0.9,0.0,0,0,0,2021
Norvel Pelle,C,27,TOT,13,84,11.6,8.1,16.5,12.4,3.0,0.6,10.0,10.8,0.1,0.1,0.2,0.112,-4.5,1.9,-2.6,0.0,0,0,0,2021
Otto Porter Jr.,SF-PF,27,TOT,28,606,14.5,5.2,22.4,13.8,12.9,1.3,0.6,19.3,0.6,0.7,1.3,0.101,0.0,0.0,0.0,0.3,0,0,0,2021
Norman Powell,SG-SF,27,TOT,69,2205,16.2,2.0,8.8,5.3,9.2,1.8,0.8,22.6,3.4,1.3,4.7,0.103,1.1,-0.7,0.4,1.3,0,0,0,2021
Taurean Prince,PF,26,TOT,41,905,12.1,2.3,15.3,8.8,12.8,1.5,2.3,19.6,0.2,0.8,1.0,0.052,-1.2,-0.6,-1.8,0.0,0,0,0,2021
JJ Redick,SG,36,TOT,44,723,9.9,0.6,9.0,4.8,9.7,0.7,0.4,19.2,0.4,0.3,0.7,0.045,-1.4,-2.1,-3.5,-0.3,0,0,0,2021
Cameron Reynolds,SF,25,TOT,5,40,6.5,5.1,8.3,6.7,7.5,0.0,0.0,19.2,0.0,0.0,0.0,-0.039,-3.5,-4.6,-8.1,-0.1,0,0,0,2021
Austin Rivers,SG,28,TOT,36,845,9.9,1.1,9.6,5.4,13.2,1.8,0.2,15.4,0.4,0.9,1.3,0.072,-2.2,0.3,-1.9,0.0,0,0,0,2021
Rajon Rondo,PG,34,TOT,45,770,13.2,2.7,12.9,7.9,35.3,2.4,0.5,17.2,0.5,0.8,1.3,0.081,-0.5,0.3,-0.2,0.4,0,0,0,2021
Derrick Rose,PG,32,TOT,50,1279,18.3,1.7,9.3,5.5,28.0,1.9,1.4,25.8,1.6,1.6,3.1,0.118,1.6,0.3,1.9,1.3,0,0,0,2021
Chris Silva,PF,24,TOT,15,92,11.5,8.9,24.4,16.8,9.3,0.5,6.6,15.9,0.1,0.1,0.2,0.101,-6.7,1.1,-5.5,-0.1,0,0,0,2021
Dennis Smith Jr.,PG,23,TOT,23,420,13.6,3.1,11.5,7.3,27.8,2.7,2.9,19.0,0.1,0.5,0.6,0.07,-1.1,1.5,0.4,0.3,0,0,0,2021
Jeff Teague,PG,32,TOT,55,950,12.3,1.7,8.3,5.1,18.3,1.7,1.2,17.7,0.8,0.8,1.6,0.079,-1.7,-0.5,-2.2,-0.1,0,0,0,2021
Daniel Theis,C,28,TOT,65,1601,15.0,6.5,18.3,12.4,9.5,1.2,3.3,15.6,2.4,1.8,4.3,0.128,-0.7,0.7,0.0,0.8,0,0,0,2021
Brodric Thomas,SG,24,TOT,32,399,8.0,2.2,12.9,7.4,10.7,1.8,2.2,16.4,-0.3,0.3,0.1,0.006,-4.7,0.3,-4.4,-0.2,0,1,0,2021
Matt Thomas,SG,26,TOT,45,326,9.1,2.3,12.2,7.3,8.6,0.6,0.0,19.5,0.0,0.2,0.2,0.031,-2.6,-2.0,-4.6,-0.2,0,0,0,2021
Sindarius Thornwell,SG,26,TOT,21,217,6.6,1.4,7.4,4.4,13.0,2.9,0.9,11.1,-0.2,0.2,0.0,0.009,-5.7,0.9,-4.7,-0.2,0,0,0,2021
Gary Trent Jr.,SG,22,TOT,58,1802,12.1,1.6,7.7,4.6,6.6,1.5,0.5,20.9,1.0,0.7,1.7,0.045,-0.5,-1.7,-2.3,-0.1,0,0,0,2021
P.J. Tucker,PF,35,TOT,52,1356,5.5,3.9,12.3,8.0,5.7,1.4,1.3,7.2,0.1,0.9,1.0,0.034,-4.6,0.5,-4.1,-0.7,0,0,0,2021
Nikola Vučević,C,30,TOT,70,2348,22.9,6.5,30.9,18.5,21.3,1.3,1.8,29.3,3.3,3.0,6.3,0.129,4.9,0.4,5.3,4.4,0,0,0,2021
Moritz Wagner,C,23,TOT,45,722,12.5,3.9,17.7,10.7,9.7,1.7,2.2,18.1,0.5,0.8,1.2,0.082,-2.7,0.2,-2.6,-0.1,0,0,0,2021
Brad Wanamaker,PG,31,TOT,61,1053,9.5,1.8,8.8,5.3,22.5,1.9,1.0,16.9,-0.2,1.0,0.9,0.039,-4.4,0.3,-4.0,-0.5,0,0,0,2021
Lou Williams,PG,34,TOT,66,1423,14.0,1.7,8.9,5.4,23.4,1.6,0.4,25.7,0.5,1.2,1.7,0.056,-1.0,-1.5,-2.5,-0.2,0,0,0,2021
D.J. Wilson,PF,24,TOT,35,433,11.5,4.8,23.2,13.7,7.9,1.2,3.3,19.7,-0.2,0.5,0.3,0.032,-2.7,-0.6,-3.3,-0.1,0,0,0,2021
Delon Wright,PG,28,TOT,63,1748,16.3,4.1,13.1,8.6,23.0,2.8,1.5,16.3,2.5,1.8,4.3,0.117,0.6,1.5,2.2,1.8,0,0,0,2021
Precious Achiuwa,PF,21,MIA,61,737,14.2,11.5,20.6,16.1,6.1,1.3,4.0,19.5,0.3,1.0,1.3,0.085,-3.6,-0.5,-4.1,-0.4,0,1,0,2021
Jaylen Adams,PG,24,MIL,7,18,-6.5,0.0,16.9,8.8,12.7,0.0,0.0,18.6,-0.1,0.0,-0.1,-0.252,-15.1,-4.6,-19.8,-0.1,0,0,0,2021
Steven Adams,C,27,NOP,58,1605,15.1,14.4,20.4,17.4,9.1,1.6,2.2,11.7,2.3,1.7,4.0,0.119,-0.4,0.1,-0.3,0.7,0,0,0,2021
Bam Adebayo,C,23,MIA,64,2143,22.7,7.7,22.6,15.3,26.9,1.7,3.2,23.7,5.6,3.2,8.8,0.197,2.9,2.0,4.9,3.7,0,0,0,2021
Ty-Shon Alexander,SG,22,PHO,15,47,4.2,4.9,19.0,12.1,15.4,0.0,1.9,15.0,-0.1,0.0,0.0,-0.048,-4.8,-1.7,-6.5,-0.1,0,1,0,2021
Nickeil Alexander-Walker,SG,22,NOP,46,1007,12.5,1.4,14.1,7.8,14.7,2.2,2.1,23.2,-0.3,1.0,0.7,0.035,-1.4,0.1,-1.3,0.2,0,0,0,2021
Grayson Allen,SG,25,MEM,50,1259,12.8,1.6,12.0,6.7,11.5,1.7,0.6,16.8,1.5,1.2,2.7,0.101,-0.2,0.1,-0.2,0.6,0,0,0,2021
Kyle Anderson,PF,27,MEM,69,1887,17.2,2.9,19.5,11.1,18.3,2.1,2.7,18.5,2.9,2.7,5.6,0.143,1.4,1.9,3.3,2.5,0,0,0,2021
Giannis Antetokounmpo,PF,26,MIL,61,2013,29.2,5.3,28.9,17.5,28.7,1.7,3.2,32.5,6.9,3.3,10.2,0.244,6.2,2.8,9.0,5.6,1,0,0,2021
Kostas Antetokounmpo,PF,23,LAL,15,56,0.0,8.1,29.9,19.1,2.3,1.7,6.4,20.7,-0.3,0.1,-0.2,-0.174,-13.3,0.8,-12.6,-0.1,0,0,0,2021
Thanasis Antetokounmpo,SF,28,MIL,57,551,10.3,10.7,12.9,11.8,10.3,1.9,1.6,15.3,0.0,0.6,0.7,0.057,-3.7,0.2,-3.5,-0.2,0,0,0,2021
Carmelo Anthony,PF,36,POR,69,1690,14.6,2.0,11.8,6.8,9.2,1.3,2.0,23.1,1.7,0.8,2.6,0.073,0.2,-1.3,-1.1,0.4,0,0,0,2021
Cole Anthony,PG,20,ORL,47,1273,12.1,3.0,15.4,9.0,24.2,1.1,1.3,24.3,-0.9,0.9,0.0,-0.001,-1.9,-1.4,-3.3,-0.4,0,1,0,2021
OG Anunoby,SF,23,TOR,43,1433,15.4,4.0,14.6,9.1,10.1,2.2,2.2,19.3,1.5,1.6,3.1,0.104,0.8,0.4,1.2,1.2,0,0,0,2021
Ryan Arcidiacono,PG,26,CHI,44,450,9.8,1.2,15.1,8.3,16.3,1.0,0.0,13.1,0.5,0.4,0.9,0.093,-2.6,0.3,-2.3,0.0,0,0,0,2021
Trevor Ariza,SF,35,MIA,30,841,11.9,3.7,15.6,9.8,9.4,1.8,2.2,15.1,0.5,1.0,1.6,0.091,-1.2,0.1,-1.1,0.2,0,0,0,2021
Deni Avdija,SF,20,WAS,54,1257,7.6,1.9,20.2,11.0,6.3,1.2,1.0,12.0,0.0,1.2,1.2,0.046,-3.6,0.4,-3.1,-0.4,0,1,0,2021
Deandre Ayton,C,22,PHO,69,2115,20.3,12.4,26.3,19.5,6.8,1.0,3.4,18.2,5.3,3.1,8.4,0.191,1.1,0.1,1.2,1.7,0,0,0,2021
Udoka Azubuike,C,21,UTA,15,57,10.3,7.8,16.0,12.1,0.0,0.9,5.7,12.4,0.0,0.1,0.1,0.119,-5.5,1.7,-3.8,0.0,0,1,0,2021
Dwayne Bacon,SG,25,ORL,72,1853,9.9,1.7,11.2,6.3,7.9,1.2,0.2,19.8,-0.3,0.9,0.5,0.013,-3.7,-1.4,-5.1,-1.5,0,0,0,2021
Marvin Bagley III,PF,21,SAC,43,1112,16.3,10.4,21.5,15.9,5.8,0.9,1.6,23.5,0.9,0.5,1.4,0.059,-0.4,-2.7,-3.1,-0.3,0,0,0,2021
LaMelo Ball,PG,19,CHO,51,1469,17.5,4.6,17.9,11.1,33.9,2.7,1.2,26.1,1.0,1.9,2.8,0.093,1.1,0.7,1.8,1.4,0,1,1,2021
Lonzo Ball,PG,23,NOP,55,1747,15.2,2.1,14.3,8.2,25.4,2.3,1.7,20.5,1.5,1.7,3.2,0.089,1.4,0.3,1.7,1.6,0,0,0,2021
Mo Bamba,C,22,ORL,46,725,19.3,10.5,28.0,19.0,8.1,0.9,7.3,21.8,0.7,1.1,1.8,0.117,0.2,0.0,0.1,0.4,0,0,0,2021
Desmond Bane,SG,22,MEM,68,1519,12.2,2.1,12.6,7.3,10.6,1.3,0.9,16.1,1.6,1.3,2.9,0.093,-0.6,-0.2,-0.8,0.5,0,1,1,2021
Harrison Barnes,PF,28,SAC,58,2102,15.4,3.3,17.2,10.2,13.0,1.0,0.4,17.2,4.0,0.5,4.5,0.103,1.5,-1.3,0.2,1.1,0,0,0,2021
RJ Barrett,SG,20,NYK,72,2511,13.4,3.0,14.8,8.9,13.8,1.1,0.8,23.4,0.9,3.1,4.1,0.078,-0.9,-0.3,-1.2,0.5,0,0,0,2021
Will Barton,SF,30,DEN,56,1736,11.8,2.6,12.2,7.4,14.1,1.4,1.3,19.0,0.7,1.5,2.2,0.061,-1.0,-0.8,-1.9,0.1,0,0,0,2021
Keita Bates-Diop,SF,25,SAS,30,245,12.0,3.8,17.7,10.6,6.6,2.2,1.7,14.8,0.1,0.3,0.3,0.068,-2.3,0.4,-1.9,0.0,0,0,0,2021
Nicolas Batum,SF,32,LAC,67,1835,12.9,3.2,15.9,9.7,10.5,1.9,1.8,11.8,2.7,2.3,5.0,0.132,0.6,1.5,2.1,1.9,0,0,0,2021
Aron Baynes,C,34,TOR,53,980,10.5,9.4,21.7,15.3,7.0,0.8,2.3,16.2,0.1,0.9,1.0,0.049,-3.4,-1.1,-4.5,-0.6,0,0,0,2021
Kent Bazemore,SF,31,GSW,67,1333,10.6,2.1,16.0,9.1,11.1,2.4,2.2,16.3,-0.2,2.1,1.8,0.065,-2.9,1.7,-1.2,0.2,0,0,0,2021
Darius Bazley,PF,20,OKC,55,1714,9.7,3.1,21.2,12.0,8.9,0.8,1.3,22.1,-2.3,1.4,-0.9,-0.026,-3.1,-1.3,-4.4,-1.0,0,0,0,2021
Bradley Beal,SG,27,WAS,60,2147,22.7,3.6,10.4,7.0,21.3,1.5,0.9,34.1,4.2,1.7,5.9,0.132,4.8,-1.4,3.4,2.9,1,0,0,2021
Malik Beasley,SG,24,MIN,37,1214,14.6,2.4,12.4,7.2,11.6,1.2,0.5,24.0,0.9,0.4,1.3,0.053,1.6,-1.8,-0.2,0.6,0,0,0,2021
DeAndre' Bembry,SF,26,TOR,51,972,11.2,3.6,13.3,8.3,15.6,2.6,1.9,14.6,0.1,1.1,1.2,0.059,-3.2,1.4,-1.9,0.0,0,0,0,2021
Dāvis Bertāns,PF,28,WAS,57,1464,11.4,1.3,10.8,6.1,4.4,1.0,0.7,15.9,2.1,1.0,3.1,0.101,0.3,-1.1,-0.8,0.4,0,0,0,2021
Patrick Beverley,PG,32,LAC,37,832,12.0,4.0,11.8,8.0,12.0,1.7,3.0,14.6,1.0,1.0,2.1,0.119,-0.7,1.4,0.7,0.6,0,0,0,2021
Saddiq Bey,SF,21,DET,70,1909,12.6,2.5,16.2,9.3,7.6,1.3,0.6,18.7,1.6,1.7,3.3,0.082,0.3,-0.8,-0.5,0.7,0,1,1,2021
Tyler Bey,SF,22,DAL,18,71,5.9,12.5,16.9,14.7,5.6,0.0,1.3,16.9,-0.1,0.0,0.0,-0.033,-5.5,-3.9,-9.5,-0.1,0,1,0,2021
Goga Bitadze,C,21,IND,45,561,16.3,11.7,17.3,14.5,8.9,0.8,8.7,18.1,0.7,0.8,1.5,0.129,-2.0,1.0,-1.0,0.1,0,0,0,2021
Bismack Biyombo,C,28,CHO,66,1349,11.7,10.8,17.1,13.9,8.3,0.6,5.4,11.5,0.9,1.4,2.3,0.081,-3.4,0.4,-3.0,-0.4,0,0,0,2021
Eric Bledsoe,SG,31,NOP,71,2111,11.5,1.5,11.1,6.3,17.3,1.2,1.1,18.5,1.1,1.3,2.3,0.053,-1.2,-0.9,-2.0,0.0,0,0,0,2021
Keljin Blevins,SF,25,POR,17,75,-0.9,4.2,10.3,7.1,6.7,1.3,0.0,14.3,-0.2,0.0,-0.2,-0.137,-8.3,-2.3,-10.7,-0.2,0,1,0,2021
Bogdan Bogdanović,SG,28,ATL,44,1305,17.6,1.7,11.5,6.7,17.6,1.8,0.9,21.3,2.8,1.1,3.9,0.142,3.3,0.3,3.6,1.8,0,0,0,2021
Bojan Bogdanović,SF,31,UTA,72,2216,14.0,2.0,11.1,6.7,9.1,1.0,0.1,22.8,2.7,2.5,5.2,0.113,0.2,-0.7,-0.4,0.9,0,0,0,2021
Bol Bol,PF,21,DEN,32,160,9.4,0.0,16.9,8.5,6.0,0.9,6.1,21.2,-0.2,0.2,0.0,-0.004,-3.8,-0.3,-4.1,-0.1,0,0,0,2021
Marques Bolden,C,22,CLE,6,29,13.3,11.3,11.9,11.6,0.0,3.4,6.1,12.8,0.0,0.0,0.0,0.063,-3.8,0.8,-3.0,0.0,0,0,0,2021
Jordan Bone,PG,23,ORL,14,196,8.9,2.0,11.0,6.4,13.6,0.5,0.0,12.6,0.1,0.1,0.2,0.045,-3.0,-1.2,-4.2,-0.1,0,0,0,2021
Isaac Bonga,SF,21,WAS,40,432,4.0,4.4,11.7,8.1,6.5,1.2,1.7,10.2,-0.4,0.4,0.0,-0.001,-5.8,0.0,-5.8,-0.4,0,0,0,2021
Devin Booker,SG,24,PHO,67,2270,19.2,1.7,12.1,7.0,20.6,1.2,0.6,32.7,2.9,2.0,4.9,0.104,1.7,-1.4,0.3,1.3,0,0,0,2021
Chris Boucher,C,28,TOR,60,1453,21.9,8.5,22.5,15.3,6.9,1.2,7.6,20.5,4.0,2.1,6.1,0.201,2.7,0.6,3.3,2.0,0,0,0,2021
Brian Bowen,SF,22,IND,6,15,1.0,0.0,21.6,10.8,0.0,0.0,0.0,12.6,0.0,0.0,0.0,-0.063,-8.1,-2.9,-11.0,0.0,0,0,0,2021
Jarrell Brantley,PF,24,UTA,28,138,16.6,7.2,13.3,10.4,16.1,2.5,1.2,19.0,0.3,0.2,0.5,0.172,0.6,1.6,2.2,0.1,0,0,0,2021
Mikal Bridges,SF,24,PHO,72,2348,16.4,3.7,11.1,7.5,8.8,1.6,2.4,14.9,5.4,2.6,8.0,0.164,2.4,0.9,3.3,3.1,0,0,0,2021
Miles Bridges,PF,22,CHO,66,1932,14.7,4.5,18.0,11.1,11.4,1.1,2.7,17.3,2.4,1.9,4.2,0.105,0.2,0.1,0.2,1.1,0,0,0,2021
Amida Brimah,C,26,IND,5,29,16.6,7.5,22.3,15.0,4.8,0.0,14.0,19.6,0.0,0.1,0.0,0.073,-6.2,1.4,-4.8,0.0,0,1,0,2021
Oshae Brissett,SF,22,IND,21,519,17.2,6.1,17.9,12.0,4.6,1.7,3.1,15.6,1.2,0.6,1.8,0.165,1.1,-0.5,0.6,0.3,0,0,0,2021
Malcolm Brogdon,PG,28,IND,56,1930,17.9,3.3,13.2,8.3,25.7,1.2,0.6,25.9,2.9,1.3,4.2,0.105,3.0,-0.9,2.1,2.0,0,0,0,2021
Armoni Brooks,SG,22,HOU,20,520,10.4,2.0,12.4,7.0,8.7,1.1,0.9,17.9,0.1,0.2,0.3,0.03,-1.1,-2.1,-3.2,-0.2,0,1,0,2021
Dillon Brooks,SF,25,MEM,67,1997,12.1,2.8,7.7,5.2,11.7,1.9,1.2,26.1,-0.5,1.8,1.4,0.033,-2.6,-1.1,-3.7,-0.9,0,0,0,2021
Bruce Brown,PG,24,BRK,65,1451,16.1,8.9,17.2,13.3,9.8,1.9,1.7,15.9,2.8,1.5,4.4,0.144,-0.4,0.2,-0.1,0.7,0,0,0,2021
Charlie Brown Jr.,SG,23,OKC,9,152,4.1,2.0,9.7,5.8,8.2,1.3,1.2,14.9,-0.2,0.1,-0.1,-0.032,-7.4,-1.3,-8.7,-0.3,0,0,0,2021
Jaylen Brown,SG,24,BOS,58,1999,19.9,3.9,15.5,9.7,16.5,1.8,1.5,29.7,2.8,2.0,4.8,0.115,3.2,-0.7,2.5,2.3,0,0,0,2021
Moses Brown,C,21,OKC,43,920,18.8,17.2,26.2,21.6,1.7,1.6,4.5,16.9,1.3,1.3,2.6,0.138,-1.3,-1.2,-2.4,-0.1,0,0,0,2021
Sterling Brown,SG,25,HOU,51,1229,11.1,3.2,16.8,9.7,8.4,1.5,0.9,13.5,1.0,0.8,1.8,0.071,-1.6,0.0,-1.6,0.1,0,0,0,2021
Jalen Brunson,PG,24,DAL,68,1697,17.1,1.8,13.1,7.5,21.3,1.0,0.1,20.2,3.9,1.1,5.1,0.143,1.5,-0.6,0.9,1.2,0,0,0,2021
Elijah Bryant,SG,25,MIL,1,32,10.6,6.8,12.7,9.9,12.6,0.0,2.8,24.0,0.0,0.0,0.0,0.008,-3.9,-3.4,-7.3,0.0,0,1,0,2021
Thomas Bryant,C,23,WAS,10,271,18.7,7.1,16.8,11.9,8.2,0.7,2.5,17.2,0.7,0.2,1.0,0.171,1.4,-0.6,0.9,0.2,0,0,0,2021
Reggie Bullock,SF,29,NYK,65,1949,11.1,0.9,11.4,6.2,7.4,1.3,0.5,14.4,2.3,2.3,4.6,0.114,-0.9,0.8,-0.1,0.9,0,0,0,2021
Trey Burke,PG,28,DAL,62,911,12.6,1.2,5.3,3.3,12.9,1.9,0.7,20.0,0.7,0.7,1.4,0.071,-1.4,-0.4,-1.8,0.0,0,0,0,2021
Alec Burks,SG,29,NYK,49,1255,14.8,1.8,17.6,9.8,13.2,1.2,1.1,21.3,1.5,1.8,3.3,0.126,0.9,0.6,1.5,1.1,0,0,0,2021
Jimmy Butler,SF,31,MIA,52,1745,26.5,6.3,17.1,11.8,35.1,3.1,1.1,26.6,6.6,2.7,9.3,0.255,5.4,2.3,7.7,4.3,1,0,0,2021
Bruno Caboclo,PF,25,HOU,6,36,9.0,8.5,34.0,20.7,4.7,0.0,5.0,25.8,-0.1,0.0,-0.1,-0.088,-8.4,-1.7,-10.1,-0.1,0,0,0,2021
Devontae Cacok,PF,24,LAL,20,98,17.2,13.8,22.8,18.4,1.5,2.5,3.7,17.2,0.1,0.2,0.3,0.142,-1.5,0.4,-1.0,0.0,0,0,0,2021
Kentavious Caldwell-Pope,SG,27,LAL,67,1902,10.7,1.6,8.9,5.3,9.2,1.6,1.2,14.2,1.6,2.6,4.2,0.107,-1.6,1.0,-0.5,0.7,0,0,0,2021
Facundo Campazzo,PG,29,DEN,65,1425,11.6,1.8,8.9,5.3,20.2,2.7,1.0,13.1,1.6,1.5,3.1,0.105,-1.7,1.2,-0.6,0.5,0,1,0,2021
Vlatko Čančar,PF,23,DEN,41,281,9.7,4.5,15.7,10.1,6.4,1.9,0.7,14.2,0.0,0.3,0.3,0.053,-2.6,0.0,-2.6,0.0,0,0,0,2021
Devin Cannady,PG,24,ORL,8,74,11.2,0.0,7.3,3.5,2.1,3.3,1.2,19.3,0.0,0.1,0.1,0.057,-4.0,1.0,-3.1,0.0,0,1,0,2021
Clint Capela,C,26,ATL,63,1898,24.3,17.5,34.3,26.1,4.1,1.1,6.0,19.9,4.9,3.3,8.2,0.207,2.7,0.0,2.7,2.2,0,0,0,2021
Vernon Carey Jr.,C,19,CHO,19,115,11.7,5.6,20.1,12.7,2.6,0.4,4.3,17.2,0.0,0.1,0.2,0.066,-4.4,-1.7,-6.1,-0.1,0,1,0,2021
Jevon Carter,PG,25,PHO,60,717,12.2,2.6,11.8,7.3,13.0,2.0,1.1,15.0,0.7,0.8,1.6,0.104,-0.4,0.9,0.5,0.5,0,0,0,2021
Michael Carter-Williams,SG,29,ORL,31,800,9.5,4.9,13.4,9.0,24.3,1.5,1.9,20.2,-1.1,0.6,-0.5,-0.028,-4.6,-0.2,-4.8,-0.6,0,0,0,2021
Alex Caruso,PG,26,LAL,58,1216,11.1,2.9,12.8,7.9,18.1,2.6,1.1,14.8,0.3,2.1,2.4,0.095,-2.5,2.5,0.0,0.6,0,0,0,2021
Willie Cauley-Stein,C,27,DAL,53,906,14.3,8.1,20.5,14.3,5.3,1.1,4.4,12.0,1.6,1.2,2.8,0.147,-2.2,0.9,-1.3,0.2,0,0,0,2021
Chris Chiozza,PG,25,BRK,22,232,12.9,1.5,9.5,5.7,36.9,1.5,2.3,21.0,0.1,0.2,0.3,0.063,-0.1,-0.6,-0.7,0.1,0,0,0,2021
Marquese Chriss,PF,23,GSW,2,27,11.8,12.0,38.9,25.6,11.0,0.0,6.5,28.1,-0.1,0.1,0.0,-0.03,-2.4,0.3,-2.1,0.0,0,0,0,2021
Brandon Clarke,PF,24,MEM,59,1415,17.3,7.2,17.5,12.3,9.5,2.0,3.2,17.2,2.2,2.0,4.2,0.142,0.4,1.2,1.5,1.3,0,0,0,2021
Jordan Clarkson,SG,28,UTA,68,1818,17.1,2.9,12.7,8.0,15.3,1.6,0.4,29.7,1.7,2.5,4.2,0.111,1.8,-0.4,1.4,1.6,0,0,0,2021
Nic Claxton,C,21,BRK,32,594,16.9,8.4,21.8,15.4,6.4,1.9,5.9,14.0,1.0,0.9,1.9,0.153,-1.0,1.4,0.4,0.4,0,0,0,2021
Amir Coffey,SG,23,LAC,44,394,10.1,2.9,9.4,6.3,7.4,1.3,0.0,15.1,0.4,0.3,0.7,0.085,-1.9,-0.1,-2.0,0.0,0,0,0,2021
John Collins,PF,23,ATL,63,1848,20.6,7.1,20.3,13.8,6.9,0.9,3.0,22.2,4.8,1.9,6.7,0.174,2.5,-0.2,2.3,2.0,0,0,0,2021
Mike Conley,PG,33,UTA,51,1498,19.2,2.7,9.6,6.3,30.6,2.3,0.5,23.1,4.0,2.1,6.1,0.197,3.6,1.3,4.9,2.6,0,0,0,2021
Pat Connaughton,SG,28,MIL,69,1575,11.3,4.4,17.3,11.1,6.3,1.5,1.3,11.6,1.8,1.7,3.5,0.108,-0.5,0.5,0.0,0.8,0,0,0,2021
Robert Covington,PF,30,POR,70,2243,11.2,2.8,19.8,11.1,6.8,2.2,3.4,11.5,1.4,2.4,3.7,0.08,-1.3,1.5,0.2,1.2,0,0,0,2021
Jae Crowder,PF,30,PHO,60,1648,11.8,2.2,16.9,9.7,10.0,1.4,1.5,15.7,1.4,1.9,3.3,0.097,0.3,0.8,1.1,1.3,0,0,0,2021
Jarrett Culver,SG,21,MIN,34,499,8.8,7.1,15.8,11.3,6.8,1.6,1.6,18.2,-0.4,0.3,-0.1,-0.006,-4.5,-1.1,-5.6,-0.5,0,0,0,2021
Seth Curry,SG,30,PHI,57,1638,12.9,0.7,8.3,4.6,13.6,1.3,0.4,17.1,2.3,1.7,4.0,0.118,0.1,-0.4,-0.3,0.7,0,0,0,2021
Stephen Curry,PG,32,GSW,63,2152,26.3,1.5,15.4,8.5,30.5,1.7,0.3,34.8,6.5,2.5,9.0,0.201,8.3,0.4,8.7,5.8,1,0,0,2021
Nate Darling,SG,22,CHO,7,26,8.2,4.1,0.0,2.1,5.1,0.0,3.8,15.4,0.0,0.0,0.0,0.038,-1.5,-2.5,-4.0,0.0,0,1,0,2021
Anthony Davis,PF,27,LAL,36,1162,22.1,6.0,21.5,13.8,16.4,1.9,4.5,29.2,1.3,2.4,3.7,0.152,2.6,2.2,4.8,2.0,0,0,0,2021
Ed Davis,C,31,MIN,23,299,13.1,16.1,26.0,20.8,9.0,2.1,3.8,7.9,0.5,0.4,0.8,0.135,-3.3,1.1,-2.2,0.0,0,0,0,2021
Gabriel Deck,PF,25,OKC,10,212,16.1,7.8,11.9,9.8,17.3,1.8,0.0,16.6,0.4,0.1,0.5,0.12,0.0,-0.4,-0.4,0.1,0,1,0,2021
Dewayne Dedmon,C,31,MIA,16,210,24.5,15.5,31.0,23.4,9.6,2.1,3.0,19.3,0.7,0.4,1.1,0.256,1.2,0.5,1.7,0.2,0,0,0,2021
Matthew Dellavedova,PG,30,CLE,13,224,7.3,2.9,9.2,6.0,35.3,0.9,0.4,12.4,-0.1,0.1,0.0,0.005,-4.5,-1.9,-6.4,-0.3,0,0,0,2021
DeMar DeRozan,PF,31,SAS,61,2056,22.0,2.0,11.6,6.7,32.0,1.3,0.6,26.1,5.9,1.5,7.4,0.172,3.2,-0.1,3.1,2.6,0,0,0,2021
Mamadi Diakite,PF,24,MIL,14,141,12.3,6.2,18.7,12.7,7.0,2.3,3.8,14.6,0.1,0.2,0.3,0.102,-3.3,0.9,-2.4,0.0,0,1,0,2021
Spencer Dinwiddie,SG,27,BRK,3,64,10.1,0.0,21.3,11.2,17.6,1.5,1.4,16.1,0.0,0.1,0.1,0.045,-2.4,2.6,0.2,0.0,0,0,0,2021
Donte DiVincenzo,SG,24,MIL,66,1814,13.0,4.9,16.7,11.0,14.2,1.9,0.7,16.7,1.5,2.1,3.6,0.095,-0.2,0.4,0.2,1.0,0,0,0,2021
Luka Dončić,PG,21,DAL,66,2262,25.3,2.7,22.9,12.8,44.1,1.4,1.5,36.0,5.1,2.6,7.7,0.163,6.1,0.7,6.8,5.1,1,0,0,2021
Luguentz Dort,SG,21,OKC,52,1543,10.1,2.5,10.3,6.4,8.8,1.4,1.1,21.7,-0.6,1.0,0.3,0.011,-2.6,-0.9,-3.5,-0.6,0,0,0,2021
Damyean Dotson,SG,26,CLE,46,907,8.1,0.6,11.1,5.7,15.1,0.9,0.4,16.9,-0.4,0.3,0.0,-0.002,-3.4,-1.4,-4.8,-0.6,0,0,0,2021
Devon Dotson,PG,21,CHI,11,50,19.3,4.5,6.6,5.5,21.4,3.9,0.0,18.2,0.1,0.1,0.2,0.177,-0.1,2.2,2.1,0.1,0,1,0,2021
Sekou Doumbouya,PF,20,DET,56,869,6.9,4.9,13.5,9.2,8.0,1.4,0.9,17.8,-0.9,0.7,-0.2,-0.012,-5.4,-1.3,-6.7,-1.0,0,0,0,2021
